,Q [mm/d],P [mm]
2011-05-09,0.0001002563148890878,0.0
2011-05-10,0.0001002563148890878,0.0
2011-05-11,0.0001002563148890878,0.0
2011-05-12,8.020505191127024e-05,0.0
2011-05-13,8.020505191127024e-05,0.0
2011-05-14,8.020505191127024e-05,0.0
2011-05-15,6.015378893345268e-05,0.0
2011-05-16,6.015378893345268e-05,0.0
2011-05-17,6.015378893345268e-05,0.0
2011-05-18,6.015378893345268e-05,0.0
2011-05-19,6.015378893345268e-05,0.0
2011-05-20,6.015378893345268e-05,0.0
2011-05-21,6.015378893345268e-05,0.0
2011-05-22,6.015378893345268e-05,0.0
2011-05-23,6.015378893345268e-05,0.0
2011-05-24,4.010252595563512e-05,0.0
2011-05-25,4.010252595563512e-05,0.0
2011-05-26,4.010252595563512e-05,0.0
2011-05-27,4.010252595563512e-05,0.0
2011-05-28,2.005126297781756e-05,0.0
2011-05-29,2.005126297781756e-05,0.0
2011-05-30,2.005126297781756e-05,0.0
2011-05-31,2.005126297781756e-05,0.0
2011-06-01,2.005126297781756e-05,0.0
2011-06-02,2.005126297781756e-05,0.0
2011-06-03,2.005126297781756e-05,0.0
2011-06-04,2.005126297781756e-05,0.0
2011-06-05,2.005126297781756e-05,0.0
2011-06-06,2.005126297781756e-05,0.0
2011-06-07,2.005126297781756e-05,0.0
2011-06-08,2.005126297781756e-05,0.0
2011-06-09,0.0,0.0
2011-06-10,0.0,0.0
2011-06-11,0.0,0.0
2011-06-12,0.0,0.0
2011-06-13,0.0,0.0
2011-06-14,0.0,0.0
2011-06-15,0.0,0.0
2011-06-16,0.0,0.0
2011-06-17,0.0,0.0
2011-06-18,0.0,0.0
2011-06-19,0.0,0.0
2011-06-20,0.0,0.0
2011-06-21,0.0,0.0
2011-06-22,0.0,0.0
2011-06-23,0.0,0.0
2011-06-24,0.0,0.0
2011-06-25,0.0,0.0
2011-06-26,0.0,0.0
2011-06-27,0.0,0.0
2011-06-28,0.0,7.048500000000001
2011-06-29,0.0,0.8255
2011-06-30,0.0,2.413
2011-07-01,0.0,0.0
2011-07-02,0.0,0.254
2011-07-03,0.0,0.0
2011-07-04,0.0,0.5715
2011-07-05,0.0,1.3970000000000002
2011-07-06,0.0,0.0
2011-07-07,0.0,0.0
2011-07-08,0.0,0.0
2011-07-09,0.0,0.42333333333333334
2011-07-10,0.0,1.2276666666666667
2011-07-11,0.0,1.1006666666666667
2011-07-12,0.0,0.0
2011-07-13,0.0,0.0
2011-07-14,0.0,0.0
2011-07-15,0.0,0.0
2011-07-16,0.0,0.0
2011-07-17,0.0,0.9101666666666667
2011-07-18,0.0,0.254
2011-07-19,0.0,0.0
2011-07-20,0.0,24.638
2011-07-21,0.0,0.0
2011-07-22,0.0,0.0
2011-07-23,0.0,0.44449999999999995
2011-07-24,0.0,4.773083333333333
2011-07-25,0.0,0.0
2011-07-26,0.0,0.0
2011-07-27,0.0,0.0
2011-07-28,0.0,10.456333333333333
2011-07-29,0.0,0.254
2011-07-30,0.0,0.0
2011-07-31,0.0,3.8523333333333336
2011-08-01,0.0,0.0
2011-08-02,0.0,0.0
2011-08-03,0.0,0.79375
2011-08-04,0.0,0.0
2011-08-05,0.0,0.0
2011-08-06,0.0,1.905
2011-08-07,0.0,0.0
2011-08-08,0.0,0.0
2011-08-09,0.0,0.0
2011-08-10,0.0,13.250333333333332
2011-08-11,0.0,2.2013333333333334
2011-08-12,0.0,0.0
2011-08-13,2.005126297781756e-05,0.7196666666666666
2011-08-14,2.005126297781756e-05,0.254
2011-08-15,2.005126297781756e-05,0.0
2011-08-16,2.005126297781756e-05,0.0
2011-08-17,2.005126297781756e-05,0.0
2011-08-18,2.005126297781756e-05,0.0
2011-08-19,2.005126297781756e-05,0.0
2011-08-20,4.010252595563512e-05,0.0
2011-08-21,0.0001002563148890878,0.0
2011-08-22,0.00012030757786690535,0.0
2011-08-23,0.00014035884084472294,1.1006666666666667
2011-08-24,0.00014035884084472294,3.9793333333333334
2011-08-25,0.00014035884084472294,0.254
2011-08-26,0.00014035884084472294,2.1166666666666667
2011-08-27,0.00012030757786690535,0.0
2011-08-28,0.00012030757786690535,0.0
2011-08-29,0.00012030757786690535,3.9793333333333334
2011-08-30,0.0001002563148890878,0.0
2011-08-31,0.0001002563148890878,3.894666666666667
2011-09-01,0.0001002563148890878,0.8466666666666667
2011-09-02,0.0001002563148890878,0.9736666666666668
2011-09-03,0.0001002563148890878,0.0
2011-09-04,0.0001002563148890878,0.0
2011-09-05,0.00012030757786690535,0.0
2011-09-06,0.00012030757786690535,0.0
2011-09-07,0.00014035884084472294,0.0
2011-09-08,0.00014035884084472294,5.693833333333333
2011-09-09,0.00016041010382254048,12.6365
2011-09-10,0.00022056389275599314,0.42333333333333334
2011-09-11,0.00022056389275599314,0.0
2011-09-12,0.0002406151557338107,2.497666666666667
2011-09-13,0.0003408714706228985,6.307666666666667
2011-09-14,0.0005413841004010741,0.0
2011-09-15,0.0004411277855119863,0.508
2011-09-16,0.0003809739965785336,0.0
2011-09-17,0.0003408714706228985,0.0
2011-09-18,0.0003007689446672634,0.0
2011-09-19,0.00026066641871162825,0.0
2011-09-20,0.00022056389275599314,0.0
2011-09-21,0.00022056389275599314,0.0
2011-09-22,0.00022056389275599314,0.0
2011-09-23,0.00022056389275599314,0.0
2011-09-24,0.0002005126297781756,0.0
2011-09-25,0.0002005126297781756,0.0
2011-09-26,0.0002005126297781756,0.0
2011-09-27,0.00022056389275599314,0.0
2011-09-28,0.00022056389275599314,0.0
2011-09-29,0.00022056389275599314,0.0
2011-09-30,0.00022056389275599314,0.0
2011-10-01,0.00022056389275599314,0.635
2011-10-02,0.00026066641871162825,0.0
2011-10-03,0.00026066641871162825,0.0
2011-10-04,0.00026066641871162825,0.0
2011-10-05,0.0002406151557338107,0.0
2011-10-06,0.0002406151557338107,0.0
2011-10-07,0.00022056389275599314,0.0
2011-10-08,0.00022056389275599314,0.0
2011-10-09,0.00022056389275599314,0.0
2011-10-10,0.0002005126297781756,0.0
2011-10-11,0.00018046136680035802,0.0
2011-10-12,0.00016041010382254048,0.0
2011-10-13,0.00016041010382254048,0.0
2011-10-14,0.00016041010382254048,0.0
2011-10-15,0.00014035884084472294,0.0
2011-10-16,0.00014035884084472294,0.0
2011-10-17,0.00014035884084472294,0.0
2011-10-18,0.00012030757786690535,0.0
2011-10-19,0.00012030757786690535,0.0
2011-10-20,0.00012030757786690535,0.0
2011-10-21,0.00012030757786690535,0.0
2011-10-22,0.00012030757786690535,0.0
2011-10-23,0.00012030757786690535,0.0
2011-10-24,0.00012030757786690535,0.0
2011-10-25,0.00012030757786690535,0.0
2011-10-26,0.00012030757786690535,0.0
2011-10-27,0.00012030757786690535,0.0
2011-10-28,0.0001002563148890878,0.0
2011-10-29,0.0001002563148890878,0.0
2011-10-30,0.0001002563148890878,0.0
2011-10-31,8.020505191127024e-05,0.0
2011-11-01,8.020505191127024e-05,0.0
2011-11-02,8.020505191127024e-05,0.0
2011-11-03,6.015378893345268e-05,0.0
2011-11-04,8.020505191127024e-05,0.0
2011-11-05,8.020505191127024e-05,0.762
2011-11-06,8.020505191127024e-05,0.0
2011-11-07,8.020505191127024e-05,0.9736666666666668
2011-11-08,8.020505191127024e-05,0.0
2011-11-09,8.020505191127024e-05,0.0
2011-11-10,8.020505191127024e-05,0.0
2011-11-11,0.0001002563148890878,0.0
2011-11-12,0.0001002563148890878,0.0
2011-11-13,0.00012030757786690535,3.344333333333333
2011-11-14,0.00014035884084472294,0.0
2011-11-15,0.00016041010382254048,0.0
2011-11-16,0.00016041010382254048,0.0
2011-11-17,0.00012030757786690535,0.0
2011-11-18,0.00012030757786690535,0.0
2011-11-19,0.00012030757786690535,0.0
2011-11-20,0.00012030757786690535,0.0
2011-11-21,0.00012030757786690535,0.0
2011-11-22,0.00012030757786690535,0.0
2011-11-23,0.00012030757786690535,0.0
2011-11-24,0.00012030757786690535,0.0
2011-11-25,0.00012030757786690535,0.7196666666666666
2011-11-26,0.00012030757786690535,0.0
2011-11-27,0.0001002563148890878,0.0
2011-11-28,0.0001002563148890878,0.0
2011-11-29,0.0001002563148890878,0.0
2011-11-30,0.0001002563148890878,0.0
2011-12-01,0.0001002563148890878,0.0
2011-12-02,0.00012030757786690535,1.0583333333333333
2011-12-03,0.00012030757786690535,0.33866666666666667
2011-12-04,0.00012030757786690535,0.0
2011-12-05,0.00012030757786690535,0.0
2011-12-06,0.00012030757786690535,0.0
2011-12-07,0.00012030757786690535,0.0
2011-12-08,0.00012030757786690535,0.0
2011-12-09,0.00012030757786690535,0.0
2011-12-10,0.00012030757786690535,0.0
2011-12-11,0.00012030757786690535,0.0
2011-12-12,0.00018046136680035802,18.541999999999998
2011-12-13,0.0006416404152901619,8.085666666666667
2011-12-14,0.0009023068340017901,0.0
2011-12-15,0.0005213328374232565,0.0
2011-12-16,0.0004010252595563512,0.0
2011-12-17,0.0003408714706228985,0.0
2011-12-18,0.0003007689446672634,1.3123333333333334
2011-12-19,0.0003007689446672634,0.0
2011-12-20,0.0003007689446672634,0.0
2011-12-21,0.0002807176816894459,0.0
2011-12-22,0.00026066641871162825,0.0
2011-12-23,0.0002406151557338107,0.0
2011-12-24,0.0002406151557338107,0.0
2011-12-25,0.0002406151557338107,0.0
2011-12-26,0.00022056389275599314,0.0
2011-12-27,0.00022056389275599314,0.0
2011-12-28,0.00022056389275599314,0.0
2011-12-29,0.00022056389275599314,0.0
2011-12-30,0.00022056389275599314,0.0
2011-12-31,0.0002005126297781756,0.0
2012-01-01,0.0002005126297781756,0.0
2012-01-02,0.0002005126297781756,0.0
2012-01-03,0.0002005126297781756,0.0
2012-01-04,0.0002005126297781756,0.0
2012-01-05,0.0002005126297781756,0.0
2012-01-06,0.0002005126297781756,0.0
2012-01-07,0.00022056389275599314,0.0
2012-01-08,0.0002005126297781756,0.0
2012-01-09,0.0002005126297781756,0.0
2012-01-10,0.0002005126297781756,0.0
2012-01-11,0.00022056389275599314,0.0
2012-01-12,0.00022056389275599314,0.0
2012-01-13,0.00022056389275599314,0.0
2012-01-14,0.0002005126297781756,0.0
2012-01-15,0.00022056389275599314,0.0
2012-01-16,0.00026066641871162825,3.2512
2012-01-17,0.0002406151557338107,0.0
2012-01-18,0.00022056389275599314,0.0
2012-01-19,0.00022056389275599314,0.0
2012-01-20,0.00022056389275599314,0.0
2012-01-21,0.0002005126297781756,0.0
2012-01-22,0.0002005126297781756,0.0
2012-01-23,0.0002005126297781756,0.0
2012-01-24,0.0002005126297781756,0.0
2012-01-25,0.0002005126297781756,0.0
2012-01-26,0.0002005126297781756,0.0
2012-01-27,0.0002005126297781756,0.0
2012-01-28,0.00018046136680035802,0.0
2012-01-29,0.00018046136680035802,0.0
2012-01-30,0.00018046136680035802,0.0
2012-01-31,0.00018046136680035802,0.0
2012-02-01,0.00018046136680035802,0.0
2012-02-02,0.00018046136680035802,0.0
2012-02-03,0.00018046136680035802,0.0
2012-02-04,0.00018046136680035802,0.0
2012-02-05,0.00018046136680035802,0.0
2012-02-06,0.00018046136680035802,0.0
2012-02-07,0.00016041010382254048,0.0
2012-02-08,0.00018046136680035802,0.508
2012-02-09,0.00018046136680035802,0.0
2012-02-10,0.00018046136680035802,0.0
2012-02-11,0.00016041010382254048,0.0
2012-02-12,0.00016041010382254048,0.0
2012-02-13,0.00016041010382254048,0.0
2012-02-14,0.00016041010382254048,0.0
2012-02-15,0.00016041010382254048,0.0
2012-02-16,0.00016041010382254048,0.0
2012-02-17,0.00016041010382254048,0.635
2012-02-18,0.00016041010382254048,0.0
2012-02-19,0.00016041010382254048,0.0
2012-02-20,0.00016041010382254048,0.0
2012-02-21,0.00016041010382254048,0.0
2012-02-22,0.00016041010382254048,0.0
2012-02-23,0.00016041010382254048,0.0
2012-02-24,0.00016041010382254048,0.0
2012-02-25,0.00016041010382254048,0.0
2012-02-26,0.00016041010382254048,0.0
2012-02-27,0.00016041010382254048,0.0
2012-02-28,0.00014035884084472294,0.0
2012-02-29,0.00016041010382254048,0.0
2012-03-01,0.00014035884084472294,0.0
2012-03-02,0.00014035884084472294,0.0
2012-03-03,0.00014035884084472294,0.0
2012-03-04,0.00014035884084472294,0.0
2012-03-05,0.00014035884084472294,0.0
2012-03-06,0.00014035884084472294,0.0
2012-03-07,0.00014035884084472294,0.0
2012-03-08,0.00014035884084472294,0.0
2012-03-09,0.00014035884084472294,0.0
2012-03-10,0.00014035884084472294,0.0
2012-03-11,0.00014035884084472294,0.0
2012-03-12,0.00014035884084472294,0.0
2012-03-13,0.00012030757786690535,0.0
2012-03-14,0.00012030757786690535,0.0
2012-03-15,0.00012030757786690535,0.0
2012-03-16,0.00012030757786690535,0.0
2012-03-17,0.00012030757786690535,0.0
2012-03-18,0.00012030757786690535,5.079999999999999
2012-03-19,0.00014035884084472294,1.0922
2012-03-20,0.00014035884084472294,0.0
2012-03-21,0.00014035884084472294,0.0
2012-03-22,0.00016041010382254048,0.0
2012-03-23,0.00014035884084472294,0.0
2012-03-24,0.00014035884084472294,0.0
2012-03-25,0.00014035884084472294,0.0
2012-03-26,0.00014035884084472294,0.0
2012-03-27,0.00014035884084472294,0.0
2012-03-28,0.00014035884084472294,0.0
2012-03-29,0.00012030757786690535,0.0
2012-03-30,0.00012030757786690535,0.0
2012-03-31,0.00012030757786690535,0.0
2012-04-01,0.00012030757786690535,0.0
2012-04-02,0.00012030757786690535,0.0
2012-04-03,0.00012030757786690535,0.0
2012-04-04,0.00012030757786690535,0.0
2012-04-05,0.00012030757786690535,0.0
2012-04-06,0.0001002563148890878,0.0
2012-04-07,0.0001002563148890878,0.0
2012-04-08,0.0001002563148890878,0.0
2012-04-09,0.0001002563148890878,0.0
2012-04-10,0.0001002563148890878,0.0
2012-04-11,0.0001002563148890878,0.0
2012-04-12,0.0001002563148890878,0.0
2012-04-13,0.0001002563148890878,0.0
2012-04-14,0.0001002563148890878,0.0
2012-04-15,0.0001002563148890878,0.0
2012-04-16,0.0001002563148890878,0.0
2012-04-17,0.0001002563148890878,0.0
2012-04-18,0.0001002563148890878,0.0
2012-04-19,8.020505191127024e-05,0.0
2012-04-20,8.020505191127024e-05,0.0
2012-04-21,8.020505191127024e-05,0.0
2012-04-22,8.020505191127024e-05,0.0
2012-04-23,8.020505191127024e-05,0.0
2012-04-24,8.020505191127024e-05,0.0
2012-04-25,6.015378893345268e-05,0.0
2012-04-26,6.015378893345268e-05,0.0
2012-04-27,6.015378893345268e-05,0.0
2012-04-28,6.015378893345268e-05,0.0
2012-04-29,6.015378893345268e-05,0.0
2012-04-30,4.010252595563512e-05,0.0
2012-05-01,4.010252595563512e-05,0.0
2012-05-02,4.010252595563512e-05,0.0
2012-05-03,4.010252595563512e-05,0.0
2012-05-04,4.010252595563512e-05,0.0
2012-05-05,4.010252595563512e-05,0.0
2012-05-06,2.005126297781756e-05,0.0
2012-05-07,2.005126297781756e-05,0.0
2012-05-08,2.005126297781756e-05,0.0
2012-05-09,2.005126297781756e-05,3.937
2012-05-10,4.010252595563512e-05,0.0
2012-05-11,2.005126297781756e-05,0.0
2012-05-12,2.005126297781756e-05,0.0
2012-05-13,2.005126297781756e-05,0.0
2012-05-14,2.005126297781756e-05,0.0
2012-05-15,2.005126297781756e-05,0.0
2012-05-16,0.0,0.0
2012-05-17,0.0,0.0
2012-05-18,0.0,0.0
2012-05-19,0.0,0.0
2012-05-20,0.0,0.0
2012-05-21,0.0,0.0
2012-05-22,0.0,0.0
2012-05-23,0.0,0.0
2012-05-24,0.0,0.0
2012-05-25,0.0,0.0
2012-05-26,0.0,0.0
2012-05-27,0.0,0.0
2012-05-28,0.0,0.0
2012-05-29,0.0,0.0
2012-05-30,0.0,0.0
2012-05-31,0.0,0.0
2012-06-01,0.0,0.0
2012-06-02,0.0,0.0
2012-06-03,0.0,0.0
2012-06-04,0.0,0.0
2012-06-05,0.0,0.0
2012-06-06,0.0,0.0
2012-06-07,0.0,0.0
2012-06-08,0.0,0.0
2012-06-09,0.0,0.0
2012-06-10,0.0,0.0
2012-06-11,0.0,0.0
2012-06-12,0.0,0.0
2012-06-13,0.0,0.0
2012-06-14,0.0,0.0
2012-06-15,0.0,0.0
2012-06-16,0.0,5.122333333333334
2012-06-17,0.0,0.0
2012-06-18,0.0,0.0
2012-06-19,0.0,0.0
2012-06-20,0.0,0.0
2012-06-21,0.0,0.0
2012-06-22,0.0,0.0
2012-06-23,0.0,0.0
2012-06-24,0.0,0.0
2012-06-25,0.0,0.0
2012-06-26,0.0,0.0
2012-06-27,0.0,0.0
2012-06-28,0.0,0.0
2012-06-29,0.0,0.0
2012-06-30,0.0,0.0
2012-07-01,0.0,0.0
2012-07-02,0.0,1.905
2012-07-03,0.0,3.6195
2012-07-04,0.0,3.3866666666666667
2012-07-05,0.0,6.011333333333333
2012-07-06,0.0,0.0
2012-07-07,0.0,2.4271111111111114
2012-07-08,0.0,0.0
2012-07-09,0.0,0.0
2012-07-10,0.0,0.381
2012-07-11,0.0,0.43542857142857144
2012-07-12,0.0,0.8043333333333335
2012-07-13,0.0,3.937
2012-07-14,0.0,0.0
2012-07-15,0.0,16.552333333333333
2012-07-16,0.010466759274420766,3.9793333333333334
2012-07-17,0.013414294932159947,0.0
2012-07-18,0.00427091901427514,0.0
2012-07-19,0.0024863566092493774,0.0
2012-07-20,0.0029274843947613635,0.508
2012-07-21,0.003729534913874066,5.672666666666667
2012-07-22,0.00705804456819178,0.8466666666666667
2012-07-23,0.008762401921306274,0.0
2012-07-24,0.009303786021707347,1.524
2012-07-25,0.008521786765572463,0.0
2012-07-26,0.007619479931570672,0.0
2012-07-27,0.0062559940490790784,2.7177999999999995
2012-07-28,0.0058349175265449095,13.504333333333333
2012-07-29,0.005373738478055105,0.8043333333333335
2012-07-30,0.004872456903609667,4.233333333333333
2012-07-31,0.004732098062764944,0.8043333333333335
2012-08-01,0.004631841747875856,0.0
2012-08-02,0.004170662699386052,0.0
2012-08-03,0.004311021540230775,0.0
2012-08-04,0.004230816488319505,1.36525
2012-08-05,0.003769637439829701,0.254
2012-08-06,0.0035089710211180726,1.5784285714285713
2012-08-07,0.0034287659692068028,0.0
2012-08-08,0.00344881723218462,0.0
2012-08-09,0.0031680995504951744,0.0
2012-08-10,0.0031680995504951744,0.0
2012-08-11,0.00336861218027335,0.0
2012-08-12,0.00336861218027335,0.0
2012-08-13,0.0031680995504951744,0.0
2012-08-14,0.003188150813472992,0.254
2012-08-15,0.0031279970245395392,4.212166666666667
2012-08-16,0.0031680995504951744,0.0
2012-08-17,0.0033485609172955325,0.0
2012-08-18,0.0029876381836948162,0.0
2012-08-19,0.0026668179760497355,1.1006666666666667
2012-08-20,0.0025866129241384653,0.0
2012-08-21,0.0025866129241384653,0.0
2012-08-22,0.002506407872227195,8.424333333333333
2012-08-23,0.002325946505426837,0.0
2012-08-24,0.0022657927164933837,0.0
2012-08-25,0.0021454851386264787,0.0
2012-08-26,0.0020251775607595733,0.0
2012-08-27,0.0019249212458704857,0.9071428571428571
2012-08-28,0.0017444598790701275,0.0
2012-08-29,0.0016442035641810399,0.0
2012-08-30,0.0015639985122697696,0.0
2012-08-31,0.0016442035641810399,0.0
2012-09-01,0.0015639985122697696,0.0
2012-09-02,0.0014637421973806818,0.0
2012-09-03,0.0015238959863141345,0.254
2012-09-04,0.0014837934603584993,6.519333333333333
2012-09-05,0.0014637421973806818,1.8626666666666667
2012-09-06,0.0013835371454694113,0.0
2012-09-07,0.0014436909344028642,22.987
2012-09-08,0.0012632295676025063,0.0
2012-09-09,0.0011429219897356009,0.0
2012-09-10,0.0011429219897356009,19.00766666666667
2012-09-11,0.0011028194637799657,0.8255
2012-09-12,0.0011028194637799657,0.0
2012-09-13,0.0010627169378243306,0.0
2012-09-14,0.0010025631488908779,0.0
2012-09-15,0.0009223580969796077,0.0
2012-09-16,0.0008421530450683375,0.0
2012-09-17,0.0008221017820905199,0.0
2012-09-18,0.0008020505191127024,0.0
2012-09-19,0.0007619479931570672,0.0
2012-09-20,0.0007418967301792497,0.0
2012-09-21,0.0007218454672014321,0.0
2012-09-22,0.0007017942042236145,0.0
2012-09-23,0.0006616916782679795,0.0
2012-09-24,0.0006616916782679795,0.0
2012-09-25,0.0006416404152901619,0.0
2012-09-26,0.0006215891523123444,0.0
2012-09-27,0.0006416404152901619,0.0
2012-09-28,0.0007418967301792497,1.1938
2012-09-29,0.0006616916782679795,0.0
2012-09-30,0.0006015378893345268,0.0
2012-10-01,0.0005413841004010741,0.0
2012-10-02,0.0005213328374232565,0.0
2012-10-03,0.0005012815744454389,0.0
2012-10-04,0.0005012815744454389,0.0
2012-10-05,0.0005213328374232565,0.0
2012-10-06,0.0005012815744454389,0.0
2012-10-07,0.0004812303114676214,0.0
2012-10-08,0.00046117904848980384,0.0
2012-10-09,0.00046117904848980384,0.0
2012-10-10,0.00046117904848980384,0.0
2012-10-11,0.0004411277855119863,0.0
2012-10-12,0.0004411277855119863,0.0
2012-10-13,0.0004411277855119863,0.0
2012-10-14,0.00042107652253416876,0.0
2012-10-15,0.0004010252595563512,0.0
2012-10-16,0.0003809739965785336,0.0
2012-10-17,0.0003809739965785336,0.0
2012-10-18,0.0003809739965785336,0.0
2012-10-19,0.0003809739965785336,0.0
2012-10-20,0.00036092273360071605,0.0
2012-10-21,0.0003408714706228985,0.0
2012-10-22,0.00032082020764508096,0.0
2012-10-23,0.0003007689446672634,0.0
2012-10-24,0.0003007689446672634,0.0
2012-10-25,0.0002807176816894459,0.0
2012-10-26,0.0002807176816894459,0.0
2012-10-27,0.0002807176816894459,0.0
2012-10-28,0.0002807176816894459,0.0
2012-10-29,0.00026066641871162825,0.0
2012-10-30,0.00026066641871162825,0.0
2012-10-31,0.00026066641871162825,0.0
2012-11-01,0.0002406151557338107,0.0
2012-11-02,0.0002406151557338107,0.0
2012-11-03,0.00026066641871162825,0.0
2012-11-04,0.0002406151557338107,0.0
2012-11-05,0.0002406151557338107,0.0
2012-11-06,0.0002406151557338107,0.0
2012-11-07,0.00022056389275599314,0.0
2012-11-08,0.00022056389275599314,0.0
2012-11-09,0.0002807176816894459,0.5362222222222223
2012-11-10,0.00026066641871162825,0.42333333333333334
2012-11-11,0.00026066641871162825,0.0
2012-11-12,0.00026066641871162825,0.0
2012-11-13,0.00026066641871162825,0.0
2012-11-14,0.0002406151557338107,0.0
2012-11-15,0.0002406151557338107,0.0
2012-11-16,0.00022056389275599314,0.0
2012-11-17,0.00022056389275599314,6.730999999999999
2012-11-18,0.0002807176816894459,0.0
2012-11-19,0.00026066641871162825,0.0
2012-11-20,0.0002406151557338107,0.0
2012-11-21,0.0002406151557338107,0.0
2012-11-22,0.00022056389275599314,0.0
2012-11-23,0.0002005126297781756,0.0
2012-11-24,0.0002005126297781756,0.0
2012-11-25,0.0002005126297781756,0.0
2012-11-26,0.0002005126297781756,0.0
2012-11-27,0.00018046136680035802,0.0
2012-11-28,0.00018046136680035802,0.0
2012-11-29,0.00018046136680035802,0.0
2012-11-30,0.00018046136680035802,0.0
2012-12-01,0.00018046136680035802,0.0
2012-12-02,0.00018046136680035802,0.0
2012-12-03,0.00018046136680035802,0.0
2012-12-04,0.00018046136680035802,0.0
2012-12-05,0.00018046136680035802,0.0
2012-12-06,0.00018046136680035802,0.0
2012-12-07,0.00018046136680035802,0.0
2012-12-08,0.00018046136680035802,0.0
2012-12-09,0.00016041010382254048,0.0
2012-12-10,0.00018046136680035802,0.0
2012-12-11,0.00018046136680035802,0.0
2012-12-12,0.00016041010382254048,0.0
2012-12-13,0.00022056389275599314,13.631333333333332
